Unnamed: 0,user_key,tweet_text_only
47996,ten_gop,"""The latest Wikileaks emails are very clear: If Hillary is elected, it'll mean the rule of law becomes the rule of…"
47997,screamymonkey,Voters condemn South African ruling party to worst election outcome
47998,ostrovofficer,Donald Trump Teases a President Bid During a 1988 Oprah Show | The Oprah Winfrey Show | OWN - YouTube
47999,puredavie,Al Pizzino
48000,mr_clampin,Ninja Girl &amp; Samurai Master 0 just launched!
48001,daileyjadon,It wasn't the Russians who hacked the election It was the aliens!  THEY ARE HERE!  THEY ARE HERE! EVEN BIDEN…
48002,crystal1johnson,A high school student was suspended for posting a picture of dirty water in his school bathroom
48003,ameliebaldwin,Horowitz to Lou Dobbs: Trump Will Undo 200 Obama Executive Orders
48004,daileyjadon,don eat after 6 pm I'm not the only one superstitious
48005,cassieweltch,Go to Bed!
48006,thefoundingson,How could we coexist with people who couldn't even coexist with each other?
48007,jeffreykahunas,WikiLeaks: Avoiding the press because of tough questions     via 
48008,finley1589,"Hillary Clinton decided on Tim Kaine as VP in July 2015  ""A little unseemly"""
48009,sternandreas404,Sicherheit ist eine Voraussetzung für Freiheit
48010,queenofthewo,"Don't let your couple friends make you second guess your single self! Go at your own pace, enjoy the a…"
48011,garrettsimpson_,MT  Our faith in Govt comes from the Constitution not the GOVT!
48012,heyits_toby,You know what's really disgusting and deplorable? Allowing a terrorist in because politics
48013,melvinsroberts,Ask Steve Harvey
48014,brianaregland,Sessions faces plenty of issues in confirmation hearings but is expected to be approved  https:/…
48015,brianaregland,Well
48016,todaynycity,Trump promises ‘heavy’ fight in New York despite Clinton's lead
48017,paulinett,▶ Little Girl Stops Crying When She Hears Marvin Gaye's 'Let's Get It On'
48018,logan_whatsup,"Don't cry for those who never make you smile Don't make those who always make you smile, cry for you  –"
48019,hellieedwards,Trump's misogyny Wait nevermind that is actually the ONLY topic
48020,pamela_moore13,This is why the dishonest media won't interview Black Trump Supporters They tell it like it is!
48021,entatjanamax, hopes Russia will help US crush
48022,kathiemrr,  Spiders get to live every day in my house Found myself carrying a cockroach out the other day I've become s…
48023,thefoundingson,"""Half of Republican voters will not accept a Clinton win"" Why should we accept the criminal as our president?"
48024,sternandreas404,Kanzleramt ist für ewig ihr Platz
48025,leroylovesusa,"so next years oscars will be hash tagging  , because of selfish people like "
48026,mr_clampin,Dirty Little Secret of My Success
48027,jasper_fly,Trump twitter suspended
48028,whitehousecards,Трамп объявил себя безоговорочным победителем первых президентских дебатов
48029,thefoundingson,RIP Military Wardog Hopski
48030,_nickluna_,"Look forward to seeing final results of VoteStand Gregg Phillips and crew say at least 3,000,000 votes were illegal…"
48031,patriotblake,
48032,mrclydepratt,Djs need drops from me ? Hit me I'll get them to you asap
48033,patriotblake,"Trump: ""Hillary just met my campaign mgr, and I met hers, the heads of CNN, CBS, ABC, NBC, NY Times, Washington Post""…"
48034,lazykstafford,Five Matchups to Watch: Hawks vs Ducks
48035,michellearry,"Since the  Light Refund Center phones aren’t ringing, they might as well use them for something useful"
48036,patriotblake,Get Rid of everyone that  hired they are moles    to be trusted paid by So…
48037,loragreeen,Melania Trump on her relations with melanin
48038,laurabaeley,WikiLeaks Hacked Donald Trump’s Tax Returns  via 
48039,evagreen69,"I will be watching the Super Bowl, except when Lady Gaga performs, instead"
48040,jasper_fly,
48041,johnbranchh,"HELP MARIA HELP DISTRICT 1 SEND MARIA 2 congress TUES AUG 8,the WE NEED THIS LADY  WE THE PPL CAN DO THIS!"
48042,hyddrox,"MSNBC, Politico, B'berg, CNN Confirm: Hillary's 2008 Campaign Spread 'Birtherism'"
48043,leroylovesusa,Isis Militants Flee  Mobilize In
48044,hunteroddddom,There are 61 mil ppl who can't vote b/c of a felony conviction &amp; their futures are at stake in this election Your vote…
48045,rh0lbr00k,"technically, hillary took her word first"
48046,cookncooks," on death of Fidel Castro: ""It is thankful he is no longer with us"""
48047,jeannemccarthy0,Kerry will be responsible if Iran got a weapon!
48048,margarethkurz,"""US-Justizminister Sessions bot offenbar  an"" Rücktritt von  wäre allen lieber"
48049,priceforpierce,Tom Brady and an air pressure gauge
48050,leroylovesusa,Andboom
48051,notritahart,I’m done
48052,traceyhappymom,
48053,patriotblake,House Marine Vet  Vows to Oppose Mattis  via 
48054,kathiemrr,Uncle Big Bucks   
48055,batonrougevoice,'So insulting': Trump fires back after Clinton puts his backers in 'basket of deplorables'
48056,cassieweltch,Walls surrounding them
48057,puredavie,want a genocide
48058,johnbranchh,woman arrested for calling off duty  son rude
48059,michellearry,Tennessee Common Core Teaches One Nation Under Allah    - American Thinker -
48060,ameliebaldwin,"If Crooked Hillary Campaign can't Authenticate the Wiki Leaks Emails, then why did they Fire Debbie Wasserman Schul…"
48061,malloryjared,X_X
48062,giselleevns,how to be a cheap-ass and still look chic
48063,ameliebaldwin, lots of articles about it Breitbart is very right-wing but this article sums it up well
48064,ameliebaldwin,How MSNBC's  colluded with the failed Clinton campaign to smear Sanders and parrot government propaganda
48065,crystal1johnson,"How can such psychos patrol our streets? 
If the guy didn't know how to handle this situation he would've been anot…"
48066,brianaregland,Yep and they deserve to be in jail if they kidnapping people
48067,ameliebaldwin,"CNN Edits Hillary statement; removes ""Bombings"" in her  press conf: SPREAD THIS!"
48068,patriotblake, You And   Are Nothing But Turn CoatsTyrantsA Disgrace To Represent Our Great Nation…
48069,onlinecleveland,Will Donald Trump's foes fold? Will any Ohio Republican speak? 5 things I'm looking for at the Republican Nation
48070,dorothiebell,And the hero of the day award goes to this guy! Pure fun Let that be a lesson to all protesters!
48071,hollandpatrickk,"If I'm going to give you my heart, I'm going to give you all of it"
48072,ameliebaldwin, @ @ @ In the DNC and seizes him who is not a traitor vote
48073,_nickluna_,"The Last Cowboy ~ sweet, sexy romance Free w/Kindle Unlimited"
48074,dailysanfran,Plans to display Trump statue could be put on hold
48075,margarethkurz,Langes Wochenende steht uns bevor!! 😂
48076,laurabaeley,Tonight we are joined by Mr Kevin Shores (aka NeSe) LISTEN NOW
48077,malloryjared,"Serbia: Albanian protesters clash with police, preventing arrival of Serbs"
48078,mil0blake,"Libs are so shallow, they've totally missed the point Admin was making with the media over the crowd size controversy…"
48079,baobaeham, When the sun sets
48080,leroylovesusa,I've never seen such a group of buffoons so desperate to believe something in all my life
48081,datwisenigga,WOW Reuters reporting that FBI is investigating financial transactions between Russians and Trump associates
48082,thefoundingson,CNN falsely reports Loretta Lynch recused herself from the Hillary Clinton email scandal
48083,leroylovesusa, goodbye Obama
48084,evagreen69,WORTH MENTIONING: After Merkel threatened the UK with trade sanctions Trump called May &amp; worked out a trade deal befor…
48085,leroylovesusa,Democrats have some nerve  Criticize Trump for meeting with Russia after the secret agreement Obama mad with Iran?
48086,paulinett,Trump took the word of a right-wing activist who tweeted that 3 million non-citizens voted w/o showing any evidence https…
48087,paolakinck,It's NOT working The ACA is not working! But it would be if the GOP would just completely capitulate
48088,c__wells,Republicans are poised to send legislation to the president’s desk that repeals ObamaCare and slashes the deficit
48089,jeannemccarthy0,"""Merry Christmas"""
48090,kathiemrr,That Tiger Balm incident 😫
48091,emileewaren,If you are a criminal you will be punished with the law
48092,richmondvoice,"Venturing to Mexico, Trump defends right to build huge wall"
48093,kateritterrrr,And apparently she threatened to kill a judge!
48094,wadeharriot,Pennsylvania poll just released Two rallies there on Mon- join me!
48095,johnbranchh, I was at the Alvin Ailey Spirit Gala last night You were on fire 😂😂!
48096,paulinett,The Democrats might be fixing their midterm turnout problem
48097,patriotblake,      but the ones he has ties in $ in aren't banned but ha…
48098,mr_clampin,Looking for  visit the new Trump Snack Machine - complete with handguns!
48099,evagreen69,
48100,t0nyasinclair,I kissed a duck help me
48101,c__wells,James Franco shows off his artwork in Cleveland: Franco's grandparents founded the Verne Coll
48102,hyddrox,See  with his employees in the  hotel that he made while running for President  the RACIST! htt…
48103,ten_gop,"Dishonest MSM hides Trump movement but we will break their propaganda!
Watch a new Ad ""Movement"" &amp; spot yourself in…"
48104,priceforpierce,I will continue to support with the Republican Party to try to encourage primaries
48105,mrclydepratt,Ability is what you’re capable of doingMotivation determines what you doAttitude determines…
48106,giselleevns,Feel lost because that's when you really find yourself
48107,brianaregland,No talking? No problem for the choices on the Mt Rushmore of Nonverbal Sidekicks
48108,jeannemccarthy0,"Ex-Arizona TV reporters face drug, child abuse charges after cocaine found in infant's system | Fox News |"
48109,mil0blake,"News post: ""Trump's Muslim rhetoric key issue in travel ban rulings"""
48110,thefoundingson,"Media tries to make us believe that shooter at  was Hispanic
Another attempt to prove that he isn't Mus…"
48111,hyddrox,Arizona’s New Sheriff Releases 400 Criminal Aliens Back on the Streets Every 10 Days | Truth Revolt
48112,mr_clampin,
48113,puredavie,This is Sparta!
48114,patriotraphael,‘Someone grabbed my ass! I still got it!’
48115,ameliebaldwin,NAACP: Clinton KKK Mentor Robert Byrd ‘Reflects The Transformative Power Of This Nation’  
48116,jeffreykahunas,Let's make it  huh?
48117,malloryjared,"""I know da way a nigga livin was whack / But you don't get a nigga back like THAT!"""
48118,cassieweltch,
48119,paulinett,The latest The blicqer™ Daily!  Thanks to   
48120,cookncooks,James O'Keefe says he has HUNDREDS of HOURS of undercover video from a MAJOR news channel
48121,ameliebaldwin,Remember when I looked the other way as my IRS targeted only Conservative groups? -bo
48122,jasper_fly,Shawn turns 18
48123,jenn_abrams,A lot of activists died to get rid of segregation and now black people want it back
48124,priceforpierce,"Hmmm I don't care, but if he want's  's he better be ready to post his, as well"
48125,mr_clampin, can I keep them?
48126,daileyjadon, Like a Rolling Bone  By Bob Dog Dylan
48127,kateritterrrr,"GOD LOVES THE DEPLORABLES a real church sign in Roebuck, SC      https:/…"
48128,melanymelanin,"She Was In A Car Crash And Left For Dead, When Suddenly A Stray Dog Did THIS!"
48129,jeannemccarthy0,We will always remember the sacrifices of all the brave soldiers
48130,ameliebaldwin,Study Confirms Trump Has Received Vastly More Negative News Coverage Than Clinton – RedState
48131,kathiemrr,So many wonderfull followers
48132,anthonywoodboy,Hilarious!  Professional Agitator Blocked From Getting Into  – BB4SP
48133,hyddrox,DHS whistleblower: Why did Obama form ‘alliance’ with Muslim Brotherhood?
48134,willisbonnerr,"""Living my dream"" "
48135,mr_clampin,"Dude, where's my car?"
48136,patriotblake,"Surprenant, non ? la petite silhouette recroquevillée,sans réaction,du matador fort en gueule, lorsqu'il est en sécurité…"
48137,cookncooks,"TERRORIST ATTACK NOW EUROPE ,,,,HILLARYS ISLAM AT WORK ,ALL OVER EUROPE ,TO BRING HERE ,"
48138,dorothiebell,
48139,hyddrox,CLINTON TELEPROMPTER INSIDE DEBATE PODIUM - Exposed By Network Video ⋆ Dc Gazette
48140,baobaeham,"'Twas the day before a snowstorm, and all through Trader Joes, was a few hundred white people, so you already know"
48141,ryanmaxwell_1,It would be nice to PULL a Spartacus-Kevin F Stabinsky
48142,patriotblake,We cannot stay silent and watch the GOP dismantle the health care system and jeopardize the economic security of million…
48143,paulinett,Reince Priebus Hints President Trump Could Do Away With White House Press Briefings
48144,hyddrox,My hit yesterday: Liz Mair Puts Trump Advisor in His Place: ‘Can You Avoid Interrupting For Like Half a Second?’
48145,jeannemccarthy0,Reality leaves a lot to the imagination
48146,datwisenigga,"""Still Public Enemy"" Beanie Siegel Unknown"
48147,margarethkurz,Die Innenminister haben sich auf eine härtere Linie gegen gefährliche Islamisten verständigt
48148,hyddrox,"CPAC keynote speaker defends pedophilia, pederasty, and statutory rape Nothing ""conservative"" about that"
48149,westernwindwes,"Friends are there to stay, even on the most gloomy of days –Eeyore"
48150,gloed_up,Anti-racism activist Tim Wise traces the historical context of Donald Trump’s use of race
48151,michellearry,Pics of 10 yo Barron Trump playing peek-a-boo are adorable! He's 1st boy in White House since JFK Jr in 1960s
48152,lazykstafford,great thing
48153,datwisenigga,One way to deal if you can't just burn em  💪🏾 Happy Thursday!
48154,heyits_toby,"PRAY - Talk 2neighbors - Never Give up - Start Small, Electing Christian Conservatives 2School Board - Sheriff - City/County  …"
48155,philadelphiaon,"At Trump Taj Mahal, it's Trump mints and final check out"
48156,leroylovesusa,"Every time Cruz started ground and pound mode against Trump, either Wolf pulled him off or Kasich interjected with flat…"
48157,datwisenigga,WTAF  
48158,notritahart,
48159,notritahart,"Heathen, Masquerading As Christian"
48160,melvinsroberts,payment plans and crying but lots of chocolate
48161,leroylovesusa,
48162,patriotraphael,Plan to put pot on ballot grew like a weed
48163,brianaregland,Forever and always
48164,pamela_moore13,Julian Assange: Hillary Clinton is lying about not knowing (C) classified email markings
48165,hiimkhloe,[NEW] 
48166,jasper_fly,i now literally live between a pokestop and a pokegym  Phone zombies everywhere
48167,hyddrox,Let’s make America Great Again together!
48168,cassieweltch,is it's addicting
48169,anthonywoodboy,"Admiral Warns: USA Losing Pacific Dominance to China  With ""O"" at the Helm, China Sees Opening f…"
48170,ameliebaldwin,Always with HRC you've got to slap her in the face with truth before she will acknowledge it
48171,mil0blake,The normal go kart is a peace of shit
48172,heyits_toby,"Leftists Triggered Over Kellyanne Conway Putting Her Feet on a Couch -  Yes, really"
48173,logan_whatsup,"Life is the bitch, and death is her sister"
48174,politweecs,Donald Trump leads Hillary Clinton in the USC Dornsife/Los Angeles Times
48175,wadeharriot,🚨TRUMP Votes Being Changed To CLINTON🚨
48176,hollandpatrickk,Step by step and the thing is done  – Charles Atlas
48177,tpartynews," ""What we should've done with that $400M is given it to the victims of Iran's terrorism"""
48178,nj_blacknews,DNC Staffers Exposed for Making Fun of Black Woman’s Name in Wikileaks Emails
48179,loragreeen,Hillary Clinton and Nana Akufo-Addo; what makes people think they will both win?  via 
48180,notritahart,Because I am still butthurt over the election loss and cannot find a safe space to cry in
48181,mr_clampin,its full of shit
48182,chrixmorgan,Trump keeps talking
48183,willisbonnerr,"Premiere: Listen to  ode to  ""Tatyana,"" produced by  and "
48184,puredavie,funniest prison joke
48185,phoenixdailynew,Donald Trump's campaign scouting locations for Saturday rally
48186,chrixmorgan,Hitler’s suicide was perfectly faked
48187,tpartynews,Bill Clinton Got Millions From World’s Biggest Sharia Law Education Firm
48188,lilylilyhasse,"Oh, the irony Der erzkapitalistische IWF empfiehlt der Volksrepublik China mehr Staat  via "
48189,pamblmdaniels,The Trump heard on that tape wasn't someone whom Republicans found intolerable It's someone they found unelectable https:…
48190,_billy_moyer_,SCOTUS overrules gay marriage bans Cons rally
48191,melvinsroberts,to talk in any situation involving law enforcement unless you feel like going to jail or bailing…
48192,michellearry,The  replacement plan
48193,patriotraphael,😡 Before Larry King's Car Got Torched; These Kids Had Something To Say While Sitting On His Car! 😕
48194,pamela_moore13,"""Soros group""
Anti-Trump Chicago riots were a DNC operation"
48195,mrclydepratt,Call Casting by  on
48196,melvinsroberts,People get offended way too easily
48197,mrclydepratt,
48198,judelambertusa,Ted Cruz releases ad of Trump praising Hillary Clinton     &gt;
48199,willisbonnerr,We want our reparations for this insidious tweet-ONE💯😬 
48200,willisbonnerr,"Watch this video and then try to describe immigrants in dehumanizing terms such as ""waves"" or ""floods"""
48201,laurabaeley,Another Trump Win: Apple Supplier Foxconn Says It Is In Discussions To Expand US Operations
48202,hyddrox,Kolejna zmiana żołnierzy kanadyjskich jest już w Polsce Wojskowi będą się szkolić między innymi z 
48203,jeffreykahunas,"Antifreeze is less lethal for human consumption,   "
48204,usa_gunslinger,Donald Trump calling a 'bomb' a 'bomb' prior to facts - BAD!
48205,kathiemrr,- your sexuality is boring
48206,sternandreas404,"Nee, is' klar"
48207,patriotraphael, U2
48208,daileyjadon,moon everybody
48209,ameliebaldwin,"""Hillary Clinton definitely had a neurological disorder"" - Dr Ted Noel"
48210,atlanta_online,AJC at the DNC: Kareem Abdul Jabbar’s big laugh line  |
48211,chicagodailynew,"Moscow had contacts with Trump team during campaign, Russian diplomat says"
48212,gab1aldana,OMG Obama sent cash to Iran?
48213,puredavie, The Ten O'clock Mews 
48214,lazykstafford,"""Never compromise your principles"", these were the words from Scalia's last public speech"
48215,ten_gop,constantly attacks the police but never mentions thousands of blacks slaughtered by Muslims in Ni…
48216,jeffreykahunas,
48217,newarkvoice,"Whatever you do, just don't vote for Trump, USA Today says"
48218,lazykstafford,Former NIU Fraternity Members Avoid Jail In 2012 Hazing Death
48219,ameliebaldwin,"HRC camp talks about ways to ""bribe"" Bloomberg out of running for "
48220,laurabaeley,US AIR FORCE Colonel Blows Whistle On Extraterrestrial Involvement With 'APOLLO 13'
48221,evewebster373,Vikings executive Lester Bagley learned to roll with punches involving new stadium deal
48222,leroylovesusa,Like it!
48223,dorothiebell,The Muslim CEO of Pepsi said over the weekend she doesn't want deplorables using their products Ok so Here's the food pla…
48224,laurabaeley,Furious Mike Pence uses Trump tactics to get back at AP when it refuses to retract private info on his wife
48225,malloryjared,Coaching fucking sucks 12-4 team prob gonna be 9-7 or worst because of the awful coaching
48226,margarethkurz,begegnet G-20-Kritikern mit Umarmungsstrategie Ich verstehe nicht warum Leute  kritisieren 😔
48227,_billy_moyer_,Remember to let her into your heart❤
48228,johnbranchh,You don't
48229,queenofthewo,Rolling in the Deep
48230,dorothiebell,WTF?
48231,washingtonline,"Latest Trump comment on illegal immigration: ‘There’s no amnesty, but we work with them’"
48232,onemightyfish,"For young voters, the 'hope and change' of the Obama era is a memory   via "
48233,baobaeham,How  link to smallholder sourcing programmes &amp; how companies can contribute:   
48234,evewebster373,
48235,judelambertusa,sounds like shit to be honest
48236,sternandreas404,Josephine Baker singt jetzt über Tomaten
48237,thefoundingson, What's so ignorant about this post?
48238,kenzdonovan,Not one damn bit
48239,michellearry, No real old white guy would love that
48240,heyits_toby,make me your enemy if that makes it easier
48241,heyits_toby,Trump Train Traveling At Mach Speed -
48242,patriotraphael,"Remember Benghazi, vote Trump"
48243,evagreen69,time zones weren't a thing
48244,dorothiebell,Confirmed  Tool
48245,tpartynews,'It's time for American people to take back their freedom' ~ Donald Trump
48246,jeffreykahunas,IBD) Marine General Says  Recruits Could Enter US Via Caribbean    -  999 -
48247,mil0blake,"When you go to vote, just think ""Benghazi"" and never forget"
48248,lazykstafford,🎧 ᏞᎪᏆᎬ ᏁᎥᎶᎻᏆ Ꭶ/Ꮎ🌠        …
48249,ameliebaldwin,Where it all began ~ our very first primary WIN in New Hampshire!  takes lead 48% to 43% Lets go…
48250,brianaregland,Bro 😂😭
48251,emileewaren,NAACP promotes a self-defeating cultural dysfunction that ensures large groups of black people will continue to live lif…
48252,hiimkhloe,Happy Birthday Sandra Bland!   her smile
48253,datwisenigga,BALL TIL I FALL - TAYE THA'TRUTH
48254,micparrish,"$1,000-per-pill hepatitis C drug overtaken by pricier successor"
48255,hyddrox, We sure as hell have- Trump showed how he will fight &amp; defend USA as president
48256,tpartynews,Hillary is nothing without puppet Media
48257,imaswerve,Black journalists: RT if you Trump's campaign has dodged interviews with you Like if he has granted you a sitdown
48258,blmsoldier,Trump begins selecting ultra-right cabinet  green light  
48259,thefoundingson,Exactly!
48260,hyddrox,it's odd that  would threaten former candidates if they didn't endorse Trump when he went out of his way to say h…
48261,ameliebaldwin,"A new op-ed calls Rex Tillerson “the Scout we need at the State Department"""
48262,thefoundingson,"Another lie from Dems
What's next, guys?"
48263,sternandreas404,"Gibt es eine schlimmere  als ""Politiker"" der"
48264,thefoundingson,"Thanks to heroic veterans who served our great country!
Happy  🇺🇸🇺🇸🇺🇸"
48265,jeannemccarthy0,Whoever leaked the DNC emails and turned over the info has my sincere thanks Now everyone knows what a collection of…
48266,kathiemrr,Citizenfour Cane  
48267,jamie_mccarthy_,And please believe it It was German women who got raped who were bad Not  men They were only following Koran Wa…
48268,mil0blake,
48269,traceyhappymom,I'll be black  
48270,jeannemccarthy0,The kissers; The American Soldier and the Nurse from one of the most iconic photographs in history
48271,queenofthewo,Which is your favorite groping hand Mr Trump?
48272,baobaeham,but i dead suck my nigga 🍆 &amp; let my friends drink off me 💦😝😂
48273,garrettsimpson_,We need to know the truth
48274,ameliebaldwin,"While the Media tries 2 distract our attention away from the real issues,  stays on message: We Need a…"
48275,mr_clampin,SA babes are damn beautiful I'm changing my citizenshipI'm SatAfrican now
48276,giselleevns,YOLO - young otters love onions
48277,ameliebaldwin,LA Times national poll: Trump leads 47-43 “Politics - Los Angeles Times”
48278,melanymelanin,That's call judge shopping similar to forum shopping
48279,finley1589,Trump Says Polling-Place Cheating Leading to ‘Rigged’ Election -
48280,jeannemccarthy0,"  You sure did He couldn't respond to your intelligent points - none of ours, in fact"
48281,hyddrox, It's so sad that the dairy industry treats cows as milk machines 😢
48282,heyits_toby,"Republican Judge Rules That Doctors Can Freely Refuse To Treat People, But Only Some People  https:/…"
48283,judelambertusa,"NYC button maker can’t keep up with Trump demand; Obama was hot, but ‘Trump is beyond beyond belief’"
48284,hyddrox,There is a MAJOR gov't cover-up going on with  &amp; her emails &amp; the public deserves to know before they vote Cheryl Mill…
48285,_nickluna_,"Oh, please  You have given Obama all the money he has wanted for Planned Parenthood, refugees, climate change htt…"
48286,michellearry,Westbound 210 Freeway reopens in Pasadena after big-rig crash
48287,heyits_toby,our government cares only about money so it’s profitable for them to say that  is necessary
48288,cassieweltch,"No shit!!! Guess Larry was showing the truth ""too often"""
48289,jasper_fly,Silence Of The Elves
48290,lazykstafford,"Although he's beardless and 150 pounds underweight,  is certainly vying for the position of  Hey"
48291,michellearry,"SCOTUS says Abercrombie &amp; Fitch's neutral ""Look Policy"" likely broke the law:   (Reuters"
48292,hyddrox,"Facts, no spin!: ""FBI Insiders Confirm Clinton Foundation Pay-to-Play Case Will Likely Result in an ""Indictment"""""
48293,screamymonkey,Iowa governor declares state of emergency due to bird flu outbreak
48294,lazykstafford,Poroshenko s the president and he sent his soldiers to kill the civilians
48295,garrettsimpson_,RT AcaTheMonk:
48296,cookncooks,I put a RED rose 🌹 in my hair and I'm going to vote for our president  here in New York City 🗽
48297,kathiemrr,coal
48298,internalmemer,having to choose between hillary or trump reminds me of rick having to choose b/t cutting his kid's arm off or watching e…
48299,_nickluna_,Chelsea
48300,datwisenigga,What to know about the newly discovered  solar system
48301,ameliebaldwin,"3) How many times has the US government intervened in foreign elections? How about elections in Kenya or in Haiti, as e…"
48302,queenofthewo,Beef Unwellington
48303,queenofthewo,Can't Download Food From Internet
48304,ryanmaxwell_1,Gov Rick Scott wants $6 million for Florida's counter-terrorism efforts:
48305,willisbonnerr,YAH's people must learn to endure and be faithful
48306,phoenixdailynew,"RUST BELT BATTLE: Clinton campaign races to keep Ohio, Pennsylvania from backing Trump:"
48307,evewebster373,Experience is simply the name we give to our mistakes
48308,ameliebaldwin,I don't like either candidate So excuse me if I ignore the accusations of helping Trump win a clearly rigged election…
48309,mil0blake,"We teamed up w/ to put together 7,500 care packages for overseas troops commemorating their 75th Anniversary &amp;"
48310,thefoundingson,The system is rigged when you're rigged
48311,tpartynews,"Wake up, America! Let's make our country a better place"
48312,giselleevns,new Sherlock episode is really soon!
48313,ogdeandre,"""Trump and I disagree on many things, but I like how generous he is Just last Friday, he handed me this election"" https…"
48314,ameliebaldwin,Poll: Clinton and Trump tied in 13 battleground states
48315,leroylovesusa,"Trump calls it ""infrastructure investment"" Obama burned through nearly $1Trillion and called it ""shovel ready stimulus""? W…"
48316,ameliebaldwin,"I turned 60 this week, but I look at it this way: As our president has shown, 70 is the new 11"
48317,rh0lbr00k,Trump Visits Miami's Little Haiti Neighborhood to 'Listen and Learn'
48318,dorothiebell,"Milliers de SDF, 14% de pauvreté, écoles et hôpitaux qui ferment Mais pour les migrants, ils sont prêts à tout ! ht…"
48319,sovetnikstatski,Thank you Iowa - Get out &amp;
48320,daileyjadon,if I can make my baby's head any shape I want  
48321,hyddrox,"8 Recall the lawsuit against Bayrock naming Trump and kids alleges $250 million were laundered, untaxed, to Russia https:…"
48322,traceyhappymom,This week's  is
48323,ameliebaldwin,   RJ you won't find any real Patriots who take this lightly as a joke-dark crazy people on b…
48324,anthonywoodboy,Gender is an arbitrary social construct➰Hillary MUST be elected cause we NEED female POTUS- eyes rolling👀
48325,giselleevns,Drinking bleach
48326,nojonathonno,Anti-Trump protest leads to precautionary lockdown at Palmer High
48327,leroylovesusa,Bowe Bergdahl Court Martial also Indicts Barack Hussein Obama - American Thinker -  -
48328,mil0blake,twg20CY Why is it always race that liberals bring up?
48329,puredavie,Unprovoked
48330,hollandpatrickk,Trump Throws Full-On Tantrum At BuzzFeed For Story Alleging Russia Has Dirt On Him (TWEET)  https…
48331,garrettsimpson_,Why is this tweet being censored?  
48332,datwisenigga,When I saw the preview and Tommy was pulling that gun out on Dre
48333,_nickluna_,  Obama should be tried for treason
48334,daileyjadon,Fucking Kidney Stone
48335,mil0blake,Potemkinova statistika
48336,ameliebaldwin,Obama wants to sacrifice your  rights to the UN RT if that isn’t an option for you!
48337,hollandpatrickk,"The USA is the ONLY country that has, in our Constitution, our GOD GIVEN right to protect us from ALL enemies"
48338,garrettsimpson_,Every Lions fan reaction when Stafford threw that INT
48339,laurabaeley,Powerful 80 Magnitude Deep Earthquake Rocks Solomon Islands
48340,patriotraphael,What middle class? They already wiped out the middle class in 2008
48341,carriethornthon,  This is exactly what happens in Detroit Somehow the DEAD have ID and VOTE!   needs to…
48342,seattle_post,Courts deal setbacks to GOP voting restrictions in 3 states
48343,heyits_toby,Fact: In 1950 Truman nearly doubled the min wage
48344,hyddrox,𝗦𝗘𝗡𝗔𝗧𝗢𝗥𝗦 McCain &amp; Graham Join CNN Opposition Party In Creepy
48345,prettylaraplace,"Companies creating jobs for refugees, not Americans"
48346,paulinett,▶ Lebron James Reunites Lil Wayne &amp; The Hot Boyz At All-Star Weekend
48347,michellearry,   4D chess Trump is the master
48348,hiimkhloe,DDark X Nytz - Acceleration (Acceleration Ep) Audio
48349,hyddrox,💥💥 NATIONAL SECURITY
48350,jeffreykahunas,Rubio and Cruz should promise a new education program:
48351,judelambertusa,Without the Constitution and adherence to it we have no liberty — not the kind of liberty that makes America exceptional
48352,brianaregland,Nigerian Artist Fred Martins uses the iconic afro comb to celebrate activists jailed fighting for freedom and fairness for…
48353,giselleevns,Bonjour!
48354,garrettsimpson_,"""Vote so we can replace Obamacare and save healthcare for every family in Ohioevery family in the United States"" - "
48355,margoberoeva,Donald Trump Officially Earned the GOP Nomination
48356,ameliebaldwin,  here r number b4 Super Tuesday California  Media n Dems declared Clinton primary winner night…
48357,brianaregland,WHY AM I SCREAMING???
48358,laurabaeley,I think I could top Obama's lamest decisions
48359,karenparker93,"Trump draws applause and a standing ovation when he says ""We will be one people under one God, saluting one American fl…"
48360,heyits_toby,Effective Negotiation
48361,mrclydepratt,"""Beats And Rhymes [Episode One] Prod Stormatique"" by MCskill ThaPreacha"
48362,patriotblake," ""If  focuses on rape and sexual assault, he will score some points"""
48363,heyits_toby,House Republican Says People Will Have To Use Less Healthcare After Obamacare Repeal via 
48364,baobaeham,The  are evil and bullies The city favors them especially when they are violent against Black people
48365,emileewaren,"""It’s unaffordable It’s completely unaffordable"""
48366,kathiemrr,I was told there would be no math
48367,evewebster373,"When the days they seem to fall through you, well just let them go"
48368,ten_gop,"LEAKED: This is what Dems really think of Hispanics and Latinos! 
Pls RT to make it viral!"
48369,hiimkhloe,"Listen to  ""Take You Down"" f/  off his new 37-track mixtape"
48370,paulinett,★ Africa: 2016 the Trumped Year of the Weed - [Daily Trust] After years of denying its medicinal pro
48371,todaynycity,SEE IT: Donald supporter scales Trump Tower with suction cups
48372,malloryjared,"Cedar Point: Man looking for lost phone struck, killed by coaster: A Cedar Point guest died a"
48373,judelambertusa,via  John Schindler | Hillary Has an NSA Problem
48374,jacquelinisbest,          Don'…
48375,jadonhutchinson,"No, we will not unify with violent, ignorant, sexist bigots  Never means never Not like Ted Cruz"
48376,onlinememphis,"DeSoto woman’s Obama dress turns heads, gains museum’s atte  |"
48377,paulinett,▶ 8 Things We Learned From Lil Yachty On The Breakfast Club
