Unnamed: 0,user_key,tweet_text_only
17488,kotovamarys,Trump mistakes black supporter for “thug” and removes from rally (VIDEO
17489,leroylovesusa,RETWEET if you agree we should have  in place to prevent scams like the one  is pulling right now…
17490,paulinett,Very telling that conservatives have no problem with Trump's botched Yemen raid Fake patriots
17491,traceyhappymom,Building any walls
17492,leroylovesusa,Someone should start a recall campaign for Jerry Brown and send a message to these assholes in Sacramento
17493,mil0blake,"Friends, please avoid the temptation to use the Nazi/Holocaust card"
17494,emileewaren,i wonder if he'll wear the hat during the SOTU
17495,daileyjadon,
17496,traceyhappymom,Democracy tainted forever
17497,judelambertusa,"‘Silent Whites’: Race activists rewrite Christmas carols, pass them out to shame white people  htt…"
17498,westernwindwes,"News post: ""Bennett tells Kerry: Pick up your Bible and read it"""
17499,rh0lbr00k,Despite Jihadi Obama 👉 Families of those killed in the terror attacks on 9/11 are now legally allowed to sue Saudi Arabia (Hiil…
17500,mrclydepratt,22 years ago today Europe's last genocide occurred in
17501,kathiemrr,is people who have never been addicts having opinions on addiction
17502,baobaeham, If they got lemon pepper and mild sauce then I'm on my way!!
17503,mrclydepratt, don't sleep on  que been on since day one and he still got it
17504,jasper_fly,She shared the same name in my directory as my boss
17505,mil0blake,"Life only comes around once, so do whatever makes you happy, and be with whoever makes you smile"
17506,hyddrox,"How true that is Save yourself,   ,"
17507,jeannemccarthy0,"If you smoke you die, if you drink you die, if you eat you die, if you love you die no matter what u die, so do what you want before u die"
17508,ten_gop,"Protesters boo every time a  speaker says ""Hillary Clinton""👇"
17509,judelambertusa,I believe whatever doesn't kill you simply makes you stranger
17510,melanymelanin,"Like ""antifa"" "
17511,donnabrivera,British ex-soldier cuts off own toes with pliers to avoid hospital delays
17512,hiimkhloe,Again Every single one of these folks is a Bernie supporter Shit is just blatant at this point
17513,marissaimstrong,outerspacemanII: RT MichiganClothes: outerspacemanII: RT BigRedEO:  onetoughnerd       …
17514,jmscoxxx,I thought I saw Trump lurking in my neighbors bushes yesterday
17515,lazykstafford,"They’re trying for a media lynching, but let’s say no way—not this time!"
17516,giselleevns,Bud Spencer is dead
17517,hyddrox,Rasmussen National
17518,brianaregland,They mad because of non-refundable flights?
17519,daileyjadon,STUPID PEOPLE!
17520,ryanmaxwell_1, why are you keeping silence about water contamination in the American falls?!
17521,hyddrox,"  all Obama and Clinton wants is them take over our land! All she does is lie, kill and take wh…"
17522,mrclydepratt,New piece by me on how Trump's damage to our political institutions could be hard to undo:
17523,emileewaren,
17524,dorothiebell,Ipsos/Reuters comes out with their normall poll (not 5 day) and Trump leads Cruz 39-13  Quinnipiac looking more ridiculou…
17525,onlinecleveland,"Feminist leader Eleanor Smeal talks gender gap, Hillary Clinton and Donald Trump: Q&amp;A"
17526,chadsloyer,SO WE REJECT THEIR LIES AND VOTE AGAINST THEIR GUY! TRUMP TRUMP TRUMP!
17527,tpartynews," ""If I ever said those words that Jay Z saidyou know what would happen to me? The reinstitutio…"
17528,_nickluna_,🙏🌹जय श्री महाकाल 🌹🙏
17529,cassieweltch,Ex-military ruler Buhari ahead of President Jonathan in early counting
17530,newarkvoice,"Artists use ex-Trump bus, golf to try to drive Donald out of race"
17531,leroylovesusa,"I wasnt poor, i was po', i couldnt afford the or'  – Big L"
17532,jenn_abrams,Biden: Cool guys don't look at explosions
17533,cookncooks,"I voted! Man, that felt good! :D"
17534,datwisenigga,StartUps: Jakub Krzych sees a world where computers help us do more than we can imagine
17535,specialaffair,Germany's anti-immigrant AfD party suffers election setback in west
17536,ten_gop,Hmm🤔  wife was not allowed to speak Maybe  because in Islam women are considered speechless animals
17537,mr_clampin, is 36? She doesn't look a day over 34😂
17538,gloed_up,This is straight af The whole essence of attitude to Donald Trump lmfao
17539,deusxyx,I just published “Crazy Coincidences Between President James Buchanan and Hillary Clinton”
17540,malloryjared,Gay couples are settling down in droves
17541,evagreen69,Kangaroos hop because they can’t move their legs independently
17542,hollydler,DEPLORABLE Donald Trump Helps Little Girl with Bone Disease
17543,mrclydepratt,"Ticket to Ford's Theatre, April 14, 1865"
17544,datwisenigga,         
17545,hyddrox,"1) It’s true: in 2008, some Clinton strategists and allies deployed “He’s not one of us” themes against the upstart Obama"
17546,ameliebaldwin,So the Obama admin is letting in thousands of non-vetted Muslim refugees but leaked DNC emails are the big security th…
17547,mr_clampin,everyone calling anyone a racist that isn't voting for Hillary
17548,jeffreykahunas,lol rofl cough cough no
17549,ilovesarahrich,NYC Worries That Ballot Selfies Will Cause Election Day Delays
17550,jeffreykahunas,It is not in the stars to hold our destiny but in ourselves
17551,traceyhappymom,Hello Is It Me Your Working For  
17552,cynthiamhunter,"I've never seen more disorder in USA: media *brainwashing* us into supporting half-dead, corrupt Hillary"
17553,wonderhann,This by  sums up why I'm interested in the Switch - perfect for a dad with only intermittent control of TV
17554,logan_whatsup,
17555,c__wells,NY Gov Who Told Conservatives They Weren't 'Welcome' Says Cruz Should Apologize for 'Values' Comments
17556,brianaregland,I'm surprised there haven't been more  projects Amandla Stenberg &amp; George Tillman Jr are work…
17557,priceforpierce,  I'm counting on the Obama Library to have a significant digital archive of speeches and lists of …
17558,pamblmdaniels,I CANNOT believe  made this comment to  I need these Christians to stop spinning…
17559,malloryjared,Why Is Trump Afraid Of Hand Recount In Michigan? Experts Say It Will Show If Vote Totals Were Hacked
17560,garrettsimpson_,"Trump: I Believe in Torture, But Defense Secretary ‘Will Override’"
17561,melanymelanin,'The Fits' tells a silent and powerful story about black girlhood [VIDEO]
17562,hollydler,"Obama Loses Control, Lashes Out At Crowd"
17563,peterkistner,Wenigstens ist sie nicht  populistisch dumm wie die in AfD
17564,melanymelanin,Officials: Florida woman arrested for reporting bomb threat in effort to leave work early
17565,thefoundingson,How do Americans feel about the fact that loads of their tax dollars went on arming the factions to which these gen…
17566,notritahart,another Leftist hashtag taken over by Conservatives Left is
17567,paulinett,▶ That ‘Still An Idiot’ White Woman Who Pretended To Be Black Compares Her Struggle With Trans
17568,logan_whatsup,"From ""cradle to gave,"" here's why marriage equality is about way more than just marriage"
17569,_nickluna_,Mises Wire: Introducing the Rothbard Reader
17570,cookncooks, adijo grem mal na obalo
17571,jeannemccarthy0,Forest Christmas party
17572,melanymelanin, best wishes all the way to you!!
17573,brianaregland,"1 Just to put a finer point on it, GOP is openly pledging to ram through a tax plan under which richest 1% of will see 99…"
17574,giselleevns,You'll do my bidding or else you get what my dog got
17575,danageezus,
17576,cassieweltch,We have a fine assortment of computer hardware and know what we're talking about
17577,malloryjared,"Climate deal is much more important, right"
17578,jacquelinisbest,"Ideas to assinate our President is no joke, you should be fired! You apologize only bcuz people were outraged at your evil…"
17579,michellearry,         
17580,newspeakdaily,"Clinton, Michelle Obama to Hold First Joint Campaign Appearance"
17581,patriotblake,Minorities need to realize how truly racist the Democratic Party is The entire party is based on racism and hate!
17582,specialaffair,Climber caught after Trump Tower drama
17583,ameliebaldwin,Inequality Doesn't Create Poverty | Mises Wire
17584,jenn_abrams,Prosperous Venezuelans a going to Colombia to buy some food and medical supplies Here is the triumph of Socialism
17585,paolakinck,BOMBSHELL:  confirms Hiliary has PARKINSON'S!    Medical Episode
17586,cassishere,Mike Pence: ‘Trump Is Driven By A Passion For This Country’
17587,cassieweltch," People need to shut up, mind their business &amp; leave us to cheer ourselves up"
17588,kathiemrr,"A year of minimum wage ('cause it's so damn high, right?"
17589,cassieweltch, Game of Stalls
17590,giselleevns,i was good at making promises
17591,mr_clampin,free samples
17592,jeannemccarthy0,MT  Honor The Commitment That Was Made To Every One Of Our Veterans ~ 
17593,baobaeham,Immigration activists arrested after staging a shutdown of an ICE detention center in Boston:
17594,thefoundingson,"Four murdered in terror attack in Jerusalem's East Talpiot
Thoughts and prayers"
17595,jacquelinisbest,Fact-Checking Website: Donald Trump Lies 76 Percent of the Time  via 
17596,ameliebaldwin,"UK - Woman sexually assaulted in terrifying attack near Trafalgar Square, London  "
17597,hiimkhloe,*Rehmat Al Alameen*❤
17598,notritahart,To see a troll dismissed in a proper fashion
17599,daileyjadon,what's the matter  got your tongue
17600,kathiemrr,I have a different turtleneck for every time I have sex
17601,dorothiebell,"News post: ""Seattle judge blocks Trump immigration order"""
17602,donnabrivera,I thought Hillary wasn't guilty of anything? Did they lie to us? So it's true Hillary committed some felonies?
17603,dailysanfran,Trump says he’ll honor election results – if he wins
17604,realrobert1987,"DNC screwd pooch by fraudulnt behavior to elect Hillary, selfish corporte puppt  Don't promte corruption http…"
17605,pigeontoday,Meanwhile Muslim Brotherhood takes over the White House
17606,lagonehoe,trump throwing his own summer sixteen tour
17607,jasper_fly,Getting through a day without tweeting  
17608,jeffreykahunas,These people were thought of as Deplorable
17609,dorothiebell,Baton Rouge Latest Battle in Obama  - American Thinker       htt…
17610,giselleevns,Get Two For One!
17611,brianaregland,Always Forever
17612,lazykstafford,Ich kann es nicht fassen All mein Mitgefühl
17613,kathiemrr,"Easy for you to say, but I'm the one who has to suffer through the backaches"
17614,giselleevns,smoke only the cigarettes your doctor recommends
17615,leroylovesusa,Clinton private speech to Goldman Sachs: Saudi is not stable and will get nuclear weapons  (see attac…
17616,laurabaeley,Jackass Donald Trump Just Sent Out The Phoniest MLK Day Tweet Ever – Get Ready
17617,evagreen69,"The Best Dress Award Goes To  "" is Making The Grammys Great Again!"""
17618,paulinett,▶ Donald Trump turns final presidential debate into unhinged TV  
17619,hyddrox,Juneau’s three lawmakers live at home So why are they each collecting $160 a day for expenses?
17620,phoenixdailynew,Ariz man guilty of terrorism in planned attack
17621,malloryjared,True Education
17622,giselleevns,share your opinions on Twitter
17623,logan_whatsup,Two guys screaming at Geraldo saying Fox News lies
17624,luke_jones13,Latino support for Donald Trump at 40% in New York: poll
17625,michellearry,Another potential mass shooting stopped in its tracks by a concealed carrier
17626,notritahart,asked a LOT of questions during my monthly employee review 1hr 30 minutes worth of trivial questions I knew the answer to
17627,jeannemccarthy0, DNC now using white noise machines to drown out CA Bernie delegates   https…
17628,patriotblake,Thousands of Fraudulent voter Ballots have been Found Marked For Hillary Clinton!!!!
17629,realrobert1987,Hillary Clinton Ignored Pleas For Help During a Terrorist Attack
17630,queenofthewo,2016 wall calender
17631,hiimkhloe,The meatless breakfast patties from Trader Joe's are delicious!! OMG
17632,brianaregland,"Proposal: we stop blaming HRC, the Democrats, liberals, literally everyone except Trump voters for the fact that they…"
17633,pamela_moore13,"Even Dems acknowledge ""her candidacy was just not meant to be"""
17634,hiimkhloe,Rep Chris Corley Sends  Christmas Card 2 Colleagues
17635,tpartynews,"It's time for us to take responsibility and, at least, get ready to protect people we love Agree?"
17636,batonrougevoice,Trump's charity not certified in New York
17637,malloryjared,"""Fire Drills"" Planet Asia &amp; Ras Kass -"
17638,ten_gop,"Boom! Trump is leading with Hispanic voters!
Trump 49% 
Hillary 36%"
17639,onlinecleveland,Where were Ohio Republicans during Donald Trump's latest visit?
17640,c__wells, It's a must read
17641,mrclydepratt,Melissa McCarthy Was Actually Live from LA on SNL This Weekend
17642,mr_clampin,Netflix and Chill
17643,brianaregland,Hillary Clinton in the woods around her house like
17644,malloryjared,"I mean, talk about real recognize real! Nieto has real melanin, a real tan, real bangs And then there's Trump"
17645,hiimkhloe,Now Playing: Quavo - Sak Religious (ft Johnny Cinco) -&gt;
17646,michellearry,"Post-practice interviews: April 19, 2015"
17647,watchmewalkin,THe GOP is STILL mad at 
17648,micparrish,TODAY: Republican presidential candidate  and his wife  join  co-hosts LIVE
17649,mrclydepratt,         
17650,patriotraphael,😳Did I seek YOUR opinion or did YOU stalk mine? I think your question applies to YOU &amp; YOUR Delusions 😂😘  👍 
17651,ameliebaldwin,"מעריב - חדשות: רוסיה מכחישה כי בידיה מידע רגיש על טראמפ: ""טענות מזויפות"""
17652,patriotraphael,"« They are not only idle who do nothing, but they are idle also who might be better employed » Socrates"
17653,notritahart,Pulling out before ejeculating
17654,cassishere,   we must get out the vote for Trump in Nov
17655,gwennythot,Trump said he still thinks the Central Park 5 are guilty Fuck Trump
17656,blackmattersus,Campaign said they pitched a story to  to attack  Why are we not surprised?
17657,giselleevns,I got this recipe from Bill Cosby's cookbook
17658,finley1589,Please pay attention people!  How can anyone vote for her??  I just don't get it!!  Is their head in the sand???
17659,notritahart, to fuck me
17660,camosaseko,This It's also rigged via intimidation tactics at the polling places
17661,hiimkhloe,Deputy Fired for Using Excessive Force on Black Woman at Traffic Stop  via 
17662,ryanmaxwell_1,Media Reporting  Removed  Bust Was No Innocent Mistake
17663,ravenicholson,"On Donald Trump's  performance,  quotes  ""He lied about the lies that he lied about"""
17664,kansasdailynews,Little sympathy for black shooting victims at GOP convention
17665,ryanmaxwell_1,Obama gets the crowd laughing
17666,cassieweltch,a hashtag battle
17667,margarethkurz,kann die Sicherheit des Staates gewährleisten
17668,melvinsroberts,I wonder what I could've done with my life had I not used 5/8 of my brain for Jethro Tull lyrics
17669,jani_s_jac,  why are you trying to normalize a hate monger? 
17670,tpartynews," “Police are being murdered, and it’s not just an attack on the police, but against our civilization'"
17671,adrgreerr,looking extra like a boss
17672,tpartynews,"Pres Trump: ""When the media lies to people, I will never, ever let them get away with it"""
17673,kathiemrr,ask for promotion everyday
17674,patriotblake,Bill Clinton Tells Alleged Mistress
17675,pamblmdaniels,It's a wonderful day for American democracy when racist &amp; unjust laws like the GOP Voter ID ones get struck down as unconst…
17676,priceforpierce,
17677,baobaeham,What legacy?
17678,mil0blake,These are the most Patriotic kids in America 🇺🇸👌
17679,patriotraphael,"New post: ""Two Helicopters, FBI Bomb Squad Called Out At MILO Event"""
17680,hiimkhloe,
17681,todaypittsburgh,Michelle Obama to campaign for Clinton in Pittsburgh
17682,micparrish,"When I die I hope I live in the sky, all my folk that ain't alive I hope they live In the sky"
17683,atlanta_online,Donald Trump: ‘I’m afraid the election is going to be rigged’  |
17684,laurabaeley,Mythical Benben Stone: The Landing Site of Egyptian God Atum | World
17685,mr_clampin,"Remember that if any of the ""5 single friends for you"" like me on the day I eat the most, they're keepers"
17686,dannythehappies,Make a porno with Trump's daughter (that might be in everyone's wish list
17687,priceforpierce,"Gunmen opened fire on Dallas Police headquarters, then fled, are now in standoff; explosives found outside police HQ htt…"
17688,_nickluna_,- via 
17689,hiimkhloe,"Love is like glass, It last forever but it can break easily"
17690,jasper_fly,"""Meet the Press"" to be renamed to ""Beat the Press"""
17691,mil0blake,VIDEO: Jeff Sessions drops TRUTH BOMBS in awesome new interview with Tucker Carlson
17692,tpartynews,We can also use this question to make illegals show up!
17693,screamymonkey,Spain's regional rift makes third election more likely
17694,danageezus,My friend’s  Trump saw the dinosaurs
17695,baobaeham,When it comes to making hit tracks  can do it all on his own:
17696,patriotblake,Anonymous  rules against Monsanto
17697,giselleevns,I'm the acoustic guitarist playing in the background of those  drug ads when they explain the deadly sid…
17698,kansasdailynews,"Trump says Clinton, Democrats have 'failed and betrayed' African-Americans after Milwaukee riots"
17699,j0hnlarsen,It's probably cause you left classified material scattered from Park Avenue to Aspen Just say'n
17700,c__wells,Lala😅😍😍😂
17701,_nickluna_,Enabler Hillary’s Actions Speak Louder Than Trump’s Words - Flopping Aces -
17702,melvinsroberts,shit shit shit shit
17703,notritahart,  smoke 🚬 weed😵😵
17704,ameliebaldwin,"RT foxandfriends: ""I've never seen a president treated the way this president-elect is being treated"" -JudgeJeani… htt…"
17705,thefoundingson,Media confirms that it was refugee
17706,cynthiamhunter,4 terror attacks on US soil in 24HRs that the media refused to cover are now going after Trump for reporting it DO YO…
17707,todaymiami,"Campaign manager defends Trump on Iraq war, Putin praise   |"
17708,melanymelanin,✿ Sleeping Tips: How to Get A Better Sleep
17709,daileyjadon,end with political correctness
17710,mrclydepratt,Gardening 🙌🏼👌🏼
17711,queenofthewo,Gin and Juice control the media
17712,johnbranchh,"Lady Gaga's ""Til It Happens to You"" is almost top 10 on American iTunes! Come on, monsters:"
17713,traceyhappymom,Sit
17714,realten_gop," ""We can't take as a country four more years of Obama"""
17715,pamela_moore13,SHOCKING VIDEO: California High School Student BRUTALLY BEATEN For Supporting DONALD TRUMP!!
17716,hiimkhloe,"""Cruz’s gamble for the GOP"""
17717,crystal1johnson,How far will North Dakota go to build a pipeline?
17718,melvinsroberts,hiccups
17719,daileyjadon,like ipecac syrup
17720,puredavie,"Hope Sometimes that's all you have when you have nothing else If you have it, you have everything"
17721,mrclydepratt,"  (The usual tactics) Protest, phone calls petitions marches and we MUST vote these meanspirited…"
17722,malloryjared,Why are u coming to the defense of a racist who tweets images like these? Explain   https:/…
17723,dorothiebell,NO JOKE: FIDEL CASTRO JUST ENDORSED BERNIE SANDERS  via 
17724,hiimkhloe,PARCC results released for City Schools students in grades 3 to 8 Read more:
17725,austinlovesbeer,JVR is getting into the zone
17726,ameliebaldwin,I'm sure people who use grieving mothers as political pawns have never lost a child!!!
17727,prettylaraplace,Bill Clinton gets blown in Oval Office while settling sex harassment suits and this?
17728,_nickluna_,"නැපයියාගේ“අල්ල(ස්) කික්කිට රාජපක්ෂ දඩයමට රනිල්,සිරිසේන අල්ලස් දෙයි"
17729,jacquelinisbest,Ann Coulter's book sales hardest hit
17730,ameliebaldwin,DNC Lawyers Argue in Court that it is OK for DNC to CHEAT rank &amp; file Democrats
17731,priceforpierce,😂😂😂😂😂😂😂😂😂😂
17732,melanymelanin,Africa’s 10 longest-serving leaders  
17733,hiimkhloe,Halle Berry faces ex-boyfriend in secret child support trial
17734,leroylovesusa,The eye sees only what the mind is prepared to comprehend -Robertson Davies
17735,_nickluna_,"Alt-Right Recruiting in Ohio for Nazi and KKK Affiliates, Thank You Bannon and Trump -"
17736,dickyirwin,it would still be irrelevant to me but at least it would make me laugh that all the Trump tags…
17737,prettylaraplace,"""I'm a big fan of Donald Trump -- because I believe in bold, aggressive, unapologetic truth"" -Ted Nugent"
17738,ten_gop,"Sheriff Clarke: ""I get tired of the liberal left acting as if black people are some sort of mental misfits"""
17739,glebnikon,WATCH LIVE: Donald &amp; Ivanka  holding campaign rally in  on  Eve…
17740,queenofthewo,Smoke that Green Lantern  
17741,javonhidp,Together on the fight for
17742,tpartynews,"Trump on Pres Obama: ""I was the one that got him to produce the birth certificate and I think I did a good job"""
17743,baobaeham,Good Morning! Don't try to fix your loved one before you just LOVE them You can't force healing   https…
17744,jasper_fly,to tweet funnier stuff than me But he does all the time! 
17745,rh0lbr00k,FBI Director Received Millions From Clinton Foundation- His Brother’s Law Firm Does Clinton’s Taxes
17746,melanymelanin,"""President-elect"" is mocking the intelligence community again This from a 5 deferment draft dodger"
17747,leroylovesusa,GERALDO RIVERA ??  REALLY??  U R NOT QUALIFIED 2 COMMENT!!! UR RECORD W/WOMEN IS FAR WORSE BY UR OWN ADMISSION THAN MRTRU…
17748,giselleevns,"I ordered the Veal Scallopini, not the Pony Scallopini"
17749,garrettsimpson_,"MT   those who served, 800 flags and crosses are placed throughout Duluth"
17750,ameliebaldwin,"  Karma, to avenge Soviet destruction &amp; breakdown by the US? break down the US"
17751,emileewaren, has apologized and should be forgiven I'm waiting for HC to apologize to the families of Benghazi for l…
17752,paulinett,"Trump Tells Pat Robertson He Gets Along ‘Very, Very Well’ With Putin"
17753,notritahart,
17754,jasper_fly,When the music died
17755,c__wells,Mark  my words
17756,patriotblake,"   Higbie, a former Navy SEAL- 2 tours in Iraq, denied that"
17757,jeannemccarthy0,Since he can't play forever Rubio will eventually get his wish
17758,baobaeham,Rest In Laughter our good brother &amp; Velt Homeboy Cholly Murph who I been a fan of since 1976 Way before the rest of world kn…
17759,todayinsyria,"Beating of the pro-SAA war prisoners by Syrian rebels who were captured in Sheikh Saeed, Aleppo"
17760,lazykstafford, Right on!! This is exactly the same BS questioning used by left in others hearing Gorsuch is 1st 2 totally n…
17761,kateritterrrr,"MT  Obama confused?      are subject only TO, FOR &amp; BY THEMSELVES NOT    https:/…"
17762,watchmewalkin,ENJOY!   
17763,usa_gunslinger,I'm waiting for Obama to comment on
17764,wonderhann,Heseltine meant to be on train to Swansea right now helping Wales Sec with City dealsays he's had no relationship with…
17765,evewebster373,Best Movie Kisses
17766,jery_robertsyo,"No matter what happens tonight, the fact that Donald Trump has gotten this far is a stain on America that can't be wash…"
17767,_nickluna_,Simply put we have an  because we are not a  like for instance
17768,cassieweltch,the alarm goes off on a Monday morning
17769,dorothiebell, Hillary sponsors terrorists and is under more than 3 investigations and people still believe her
17770,ameliebaldwin,Trump looks to be receiving roughly 3 million fewer votes than Bush did in 2004  A lot of missing voters on both sides in 2…
17771,jeannemccarthy0,claims he would win 3rd term if he could run Rasmussen poll says only 30% of Americans would vote for him …
17772,jacquelinisbest,Trump supporters who keep telling me to relax about this recount need to wakey wakey Clintonistas pushing it
17773,ameliebaldwin,"New OKeefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence Video | RealClearPolitics htt…"
17774,kateritterrrr,Only lobbyists &amp; special interests will get richer undr Clinton    https…
17775,westernwindwes,Reuters: Russia had about a half dozen tanks at an airfield
17776,judelambertusa,     
17777,mil0blake,New Horizons spacecraft makes historic flyby of Pluto
17778,micparrish,When we face our
17779,puredavie,A tree shaped air freshener
17780,johnbranchh,You have no life of your own… so you copy
17781,queenofthewo,"Try to control the alcohol and porn, especially when you mix them"
17782,hyddrox,Hillary campaign memo in 2007 birthing
17783,usa_gunslinger,44 of them are deplorables
17784,notritahart,Orange is the New Black Keys
17785,ameliebaldwin,FBI obediently Destroyed Clinton Aides' Laptops &amp; ALL THE EVIDENCE
17786,daileyjadon,Ironic Dont ya think?
17787,pamela_moore13,There r more FBI agents investigating Hillary than there r people at her rallies That says a lot
17788,datwisenigga,Follow Americas Favorite AnR  on IG:  KareemsYoung      https…
17789,newspeakdaily,"Trump Says He’ll Do 3 Debates, May Seek Changes: Time"
17790,mrclydepratt,Trump invited Russians into White House and gave them classified information You're surprised he's allowing them to get…
17791,pamela_moore13,PPAP Pen Pineapple Apple Pen (Hillary Clinton parody
17792,evewebster373,Once upon a time in the Middle East
17793,hyddrox,"Tell me - where are all those ""poor wome/kids"" that Barry was always running his split tongue about? Left behind to die…"
17794,thefoundingson,"Kill, cry, repeat"
17795,michellearry,The Lion: Trump (Updated Edit
17796,johnbranchh,Wanna be really brave? Take a hit!
17797,j0hnlarsen,"Unbelievable evening in Melbourne, Florida w/ 15,000 supporters- and an additional 12,000 who could not get in Thank…"
17798,jeffreykahunas,Jn14:17
17799,ten_gop,BREAKING: Democrat Icon Jim Webb Endorses Donald Trump Over Hillary
17800,anthonywoodboy,🇺🇸
17801,melanymelanin,  can't believe spanking allowed our tax-paying schools
17802,puredavie,Trying to avoid auto-carrot
17803,dorothiebell,"Trump Fills Final Cabinet Position, Here\'s a Full List Of His Cabinet Choices"
17804,brianaregland,Wow That self loathing is astounding  They really wanna connect with rich white men 😂
17805,cynthiamhunter,Listen ppl the  is trying to take our hope away from
17806,cassieweltch,Ask the Magic meatball instead
17807,leroylovesusa,"Pope warns media over 'sin' of spreading fake news, smearing politicians  via "
17808,dorothiebell,Vaginal bacteria may cause stillbirth by deploying tiny weapons:
17809,melanymelanin,"I don't think anyone thought that Obama would free Chelsea Manning If anything, it's a reminder of the power of persistent pres…"
17810,jacquelinisbest,"New Rasmussen poll finds only 29% trust media ""fact checking"" candidates 62% said NO"
17811,giselleevns,When your parents find drugs in your room you can always tell the police they are not your pare…
17812,southlonestar,Hillary and Bill Clinton in jail uniforms Closer look Very good!
17813,austinlovesbeer,"They would like to see my broke, go back to prison see me go, but instead they see me ballin, stuntin, everywhere we go"
17814,paulinett,Why Trump Can’t ‘Save’ Africa  
17815,hyddrox,          Reagan's Warni…
17816,dorothiebell,We're almost 30 minutes into the  Who do you think is going to win?
17817,margarethkurz,und  erhalten neue Regierungen Diese neuen Koalitionen sind gut für das Land
17818,patriotraphael,        CSBennett https…
17819,laurabaeley,"Poland bans Russian ""journalist"" from entering Schengen zone until 2020  via "
17820,emileewaren,"Black Lives Matter founder and leader not only defends direct violence against cops, but also preaches looting too http…"
17821,lazykstafford,ALERT – Clintons Busted in Massive $145 Million Scandal With Russia -
17822,emileewaren,"Huckabee: ""The media continue to ignore the obvious things that disqualify  from ever getting near the Whit…"
17823,giselleevns,"marry for money, cause you'll  have to earn every penny!"
17824,heyits_toby,There is a SILENT MAJORITY in America that has been ignored far too long Tonight they let their voice be heard VOTE!…
17825,melvinsroberts,shitheads on parade
17826,kathiemrr,- walls
17827,cynthiamhunter,Check out  newest ad!
17828,garrettsimpson_, that's terrible😔
17829,judelambertusa,Leading German Journalist Says ‘CIA Media’ Pushing For World War
17830,giselleevns,"That he could take a ride in that big Trump airplane, and hopefully get a nice window seat"
17831,giselleevns,I'd finally have some sleep
17832,lazykstafford,POLL:Sanctuary Cities Disapproved By A 52% Majority of Americans Only 32% Approve
17833,ten_gop,Reminder: Hillary wants to bring in millions of refugees!
17834,queenofthewo,"A box of cigars for Bill Clinton and his ""friend"" Monica"
17835,worldofhashtags,15 minutes!
17836,traceyhappymom,"If you haven't watched this interview, you might be well served by the context provided"
17837,westernwindwes,Terrible news coming from Brussels
17838,dailysanfran,The Latest: Obama formally welcomes Italy's Renzi to US
17839,jeffreykahunas,What channel was the Rubio/Hillary debate on?
17840,patriotblake,"Thinking about my daughter right now No little girl will ever again have to wonder whether she, too, can be presid…"
17841,lazykstafford,"Pull the string, and it will follow wherever you wish Push it, and it will go nowhere at all"
17842,staywoke88,"Leaked  show Clinton staffer actually describing a 'clear, direct and principled statement' as being…"
17843,johnbranchh,Panama Papers leaker says shell companies hide more than tax evasion
17844,cassieweltch,😄😄
17845,missourinewsus,Dems: 'We're Panicked'
17846,jacquelinisbest,"Breaking: another cover up underway  at concert, handlers rushed to cover up the incident, press thrown out et…"
17847,willisbonnerr,I need a few jackets similar to this one using logos of brands I luv/support!
17848,_nickluna_,"Trump, Bannon Might Fire Mike Flynn Over Russian Phone Call Scandal"
17849,hiimkhloe,How to Put Together a Small Tour --
17850,giselleevns,prepare for updated version of 2016
17851,hiimkhloe," she was so beauty, i hate them! why did they do it!"
17852,melvinsroberts,So I'm finishing this baby first
17853,hyddrox,The problem with lying you always forget what you said or didn't say  You'd think they would be better at it by now ht…
17854,michellearry,"Regularly I don't watch political debate, but I watched it today Surprisingly it gave me a good mood!"
17855,patriotblake,"News post: ""McKnight has family ties to sheriff’s office investigating deadly shooting"""
17856,baobaeham,NEW RECORD BY  &amp;       ALL MEDIA OUTLETS &amp; DJS SUPPORT THIS RECORD 2…
17857,ameliebaldwin,"Exactly! If they won't come to the negotiating table, order &amp; enjoy the meal without them! Tear up  &amp; stop Remittanc…"
17858,ameliebaldwin,   I guess once you endorse Clinton you are obligated to pull a Anthony Weiner
17859,jeffreykahunas,Why I am a Trump Supporter
17860,malloryjared,But this isn't the first time he's said statements that don't quite make sense to us If anything I want to know who is calling…
17861,kenzdonovan,"""A Trump Administration will ensure that we start using American steel for American infrastructure"""
17862,prettylaraplace,Carter chooses Trump I choose  –   …
17863,puredavie,
17864,michellearry,Boko Haram Islamists Strap Bombs on 7 and 8 Year-Old Girls – Blow Them Up in Market
17865,mr_clampin,way to fit two pounds of baloney into a one pound sack
17866,puredavie,well i got Toshiba hard drivre &amp; my computer is owned by the
17867,mil0blake,Brickbat: Dogged Pursuit
17868,cookncooks,Open Letter to John Podesta: This Is Your FBI Wakeup Call - WhoWhatWhy / RealNewsProject (blog
17869,jacquelinisbest,Shutting you upith
17870,ameliebaldwin,Despite the deplorable actions outside having a Great time at the Deploraball!    
17871,dorothiebell,Muslim refugees in France
17872,giselleevns,be bitchy Some people deserve that
17873,jacquelinisbest,My vote will be to protect and preserve the 2nd amendment and the SCOTUS
17874,cookncooks,"IBD) If Hillary Clinton Signed Form OF-109, she committed Felony -  -"
